SYMBOL,EH031TC,EH072TC,EH113TC,EH041TT,EH082TT,EH123TT,EH011SC,EH052SC,EH093SC,EH021ST,EH062ST,EH103ST
FGF22,5.95993773511703,6.48157280209859,6.14063153801539,5.90715441740601,5.98442659780758,5.94434209676569,5.85039015437808,5.51038453793315,6.03186641376109,5.4505230926233,5.63973119258391,6.06477639705997
FGF23,5.84426416488033,5.85038931841131,6.02744652495745,5.89616197464245,5.90636729761794,5.88573595532814,6.58822213375254,6.23520520045418,6.78017435300658,6.39705358139287,6.52818606943218,6.24736148787324
FGF7,2.80474450790606,2.22274010297496,2.81029222006951,2.3570507815701,2.8510811297287,2.460976519371,2.60168767392532,2.78910914061132,3.21670305642773,2.96514021315519,3.18754277111132,2.53693385847884
FGF7P3,5.69559088495658,4.88090205521918,5.27429481916387,4.87692230190305,5.0003177286357,5.39180923953034,5.28725715558001,5.46847769384808,5.08041182835271,5.47134143452804,5.39500487572835,4.76733956845006
FGF7P6,6.33557786976239,6.13518794432735,5.95918657532787,5.69708401362417,5.52290542550055,5.93736450231367,5.81692374800252,6.29672706405422,5.66949253123107,6.34708188295792,6.21868659388706,5.88702156024046
FGF9,8.20489815387435,7.23067760211776,7.13652681427643,7.31485317859685,7.80754254150576,7.92181861781971,6.9458805914914,7.39587038000029,6.71707793991588,6.86055889215824,6.84385800791634,6.78091075935138
FGFBP1,3.76229010318566,5.06093567866159,4.40649808163414,4.05507860238965,4.09942995228077,4.58977194957078,6.27949770160667,5.67124903766045,6.61669318257043,6.5821622796283,6.75994132842651,6.4720913136156
FGFBP2,2.63715734960923,3.22106708761322,3.27212764112287,2.92241447348313,3.01745508706355,2.86010032077669,3.06890071876962,3.39850835576402,3.13395211558662,2.10875344579593,2.66718914866422,2.67365972583533
FGFBP3,6.75967609763569,6.81711257782381,7.55584252035279,6.97598675662783,7.16879515017031,6.80604524251736,7.50182824504559,7.19957477721968,7.32485205597241,7.19872655265612,7.20512524094376,7.33273286605569
FGFR1,4.17357987115793,4.50015525497034,4.20853635400819,4.34908460124094,4.4783897426515,4.02328540132776,4.67939559770829,4.65227685006017,4.08980412304506,5.04011620744539,4.80904080569633,4.17738830528892
FGFR1OP2,7.62961013865997,6.30712669611967,7.47790001262296,7.51596863773671,7.74135818557721,7.80921458938352,7.83137441884304,7.91391555211925,8.09340573773163,8.2161941386568,8.11604668929334,7.42326057066058
FGFR2,8.60387396012412,9.24869704977079,9.08578147047497,8.52246861815234,8.84092284762866,8.09166424231386,7.36302476878773,7.57683952532213,7.50847838490497,7.2285434910082,7.06743263454428,6.90535098245248
FGFR3,6.68320344788177,6.20130725826421,6.17875568389929,6.7930330045084,7.26441857870511,7.4095459662219,6.04973043354855,6.36362583654238,6.25436944431057,6.6261040296769,6.41443733190371,6.50489853346218
FGFR4,8.42107961188232,8.43190765905436,8.07978488656134,8.29836701841627,8.60633551936715,8.71740752182194,8.12162352525388,7.45367493517937,8.12562651445749,7.64226821351238,7.52423757280077,8.00872281935504
FGGY,5.09968604640901,4.31587380149786,3.9905781860259,5.27301984487343,5.38700943335246,5.84099290461038,6.07142176969002,6.37851943409234,5.68280174609067,6.56546495626698,6.41337036871275,6.04987406127823
FGL2,4.72035582142172,4.79673439311369,4.9438845800711,4.64037101867163,4.75980904965146,4.86248417988029,6.69780210580604,7.16323577903999,6.77931451448003,6.99912892587959,7.86751085817484,7.09272602444456
FH,8.33998122283393,6.92105235299966,7.13774019473225,7.90578247577075,8.24501946940931,8.42987049812512,8.87847708876409,8.54611634523389,9.02478199354335,8.538809175805,8.5220602550242,8.39048154762629
FHIP1A,3.85004474866202,3.54161176352109,3.11751878827075,4.03040559874475,3.99304686599437,4.16412761014185,5.08310375107696,5.34139630312314,4.58078156421348,4.83532060642079,5.34953098863989,4.00358511248618
FHIP1B,8.77057097159503,8.75107529822161,8.44616442709035,8.69518453606049,8.46196339333269,8.48281286883784,7.63058464822726,7.8222471874697,7.55854968495535,7.76610543832675,7.71108760726017,7.42831376331767
FHIP2A,7.4971330800661,7.39331841807696,7.39139202343013,6.92311720840373,6.97188771765213,7.14103262917641,8.32467106381037,8.44717906254487,8.32111468613761,8.64489279954854,8.61933340834949,8.24980184509063
FHIT,4.86080849603907,4.77638893056623,4.77036551236753,4.49435278306995,4.26722891767215,4.05721232277543,6.72760996177271,7.5183677932114,6.78551626441633,8.1818801796598,7.82604696104073,7.45759229527779
FHL2,10.0631043455096,11.2177031081578,11.4140171103176,10.5405223032829,10.4945597436169,10.2653637859285,10.0008494789847,10.1369432480806,9.61722567134299,10.3152361534164,9.99216931066365,10.2877639371589
FHL3,8.37458485803931,8.08993127627216,8.39784113525237,8.9175609999039,8.82287287449673,8.57371901311031,7.48457064972507,7.6667232580689,7.37724066126319,6.83332564683113,6.81583065952528,6.76870706246473
FHL5,2.16730940268979,2.88569675272225,2.42315063273586,2.42845428120041,2.0805588744599,2.720387091957,2.072140792984,2.12399827535958,2.81182344665179,2.52779306400946,2.65261185241648,2.38509097303941
FHOD1,6.60731486906468,6.73911899006578,7.09081965343958,6.48510295070289,6.57384559787784,6.68709089326834,6.41809682593551,6.26447902529583,6.81738451646678,6.25739351385463,6.2160394236468,6.4520898015927
FHOD3,4.12014634047158,4.61600823820427,4.1371729594432,4.24414399675675,4.13495946190193,4.18533641361685,5.03423296271804,5.13339560457352,4.81407353310697,4.61097190048268,4.73446301729941,4.50949070554632
FIBCD1,4.96429490416112,5.75265231754923,5.54391161966947,5.29841466482903,5.56949472485273,5.66201155696043,6.18692720471271,6.43703808207045,5.88851834260127,6.97629672761426,6.77175131471131,6.59688500926618
FIBP,9.72479190278234,9.00169391727398,9.09043138891737,10.1153433901335,10.1602259643792,10.1115560288067,9.71029434308961,9.78384768655471,9.59375201792592,10.0281780531685,9.84936219916442,9.96068537652107
FICD,8.43580373687991,7.82591983137998,7.80075292747407,7.52149468982111,7.35952180394781,7.15955511725946,7.13326039200906,7.22354438093911,7.25153273734305,7.64745126646048,7.58743362602883,7.33606079156925
FIGN,2.54638364344634,2.88487509815759,2.68107440937574,2.65907700633386,3.22800422113498,3.27560006146559,3.17181238018888,3.13020850111658,2.85529400784654,3.56750092985671,2.5427728482251,3.23795399582481
FIGNL1,6.71301009698627,4.60987935702578,4.63611711632201,6.63451653443273,6.9599647177687,6.89759450909674,8.04304399873435,8.03609284735759,8.30942037827962,7.96993820778324,7.7064446782624,7.17705534899194
FIGNL2,4.71546844862505,3.99438282236204,3.82334692383864,4.75410393494658,4.40141846609474,4.55816617881797,4.20390372493956,4.55169870150681,3.90164872087668,4.40299405810051,4.1495674266073,4.03194522353169
FILIP1L,7.72491566999301,8.59064222252073,8.89865969084865,8.21874700503819,8.46927468302424,8.72201874510163,7.56776251421328,8.30114533400163,7.65443298852177,7.67042632470605,7.95825499523179,7.30905039096856
FIP1L1,9.35052488972755,9.05269828724305,9.34394554598431,9.31004179828304,9.14606100001843,9.12827225367848,9.80248192333913,9.88281081150024,9.9049700314031,9.65619276142446,9.67188006880711,9.52790248144808
FIRRE,6.75104694998594,5.8784510321131,5.98121551770901,6.47113644871389,6.1582101828214,6.65228623987494,6.83028998519168,7.31546535841918,6.70545495335295,7.25482366446869,7.25434056660641,6.84007182928161
FIRRM,5.78298343073657,3.99529828898842,4.31121091241464,5.27764794692192,5.57873181024017,5.26553976830542,5.51823744761682,6.0929521689694,5.7698737208762,6.0651375909202,6.02168273726631,5.43877699267175
FIS1,8.02941382198693,7.3290226096758,8.15193542692676,8.59574536115992,8.49909336572489,8.58905378264892,7.98794447233966,7.88992365646057,7.86152531292865,8.49489021526431,8.2681998690046,8.36985299425358
FITM2,7.87184428871909,8.03308333499926,7.91645941391193,8.09240464489242,8.50070635478837,8.42200932133094,8.73652211092585,8.5644920947019,8.58495801090755,8.39289872494446,8.54860322585761,8.60736055885778
FJX1,6.63975379449911,6.93051516443623,6.71237218051669,6.88670774235399,6.41661356118807,6.91904369476836,7.4882718684066,7.40900244383747,7.29514557842982,7.43419742792033,7.41432769125881,7.52389023141912
FKBP10,8.20869843069459,7.5811948449505,7.83189356638623,7.82050391920229,7.77941169358462,7.53418361795307,6.78106328418249,6.82379307946415,6.75965004458334,6.54814063834449,6.59107362228252,7.03362883548736
FKBP11,8.56796378140744,8.75977900152805,9.34587572990084,7.59386031841278,7.94911873593397,7.81696212045121,9.72932289639816,9.502814907797,9.49783071034379,9.66403878656677,9.69976140488027,9.32283788849071
FKBP14,9.77192901798742,9.12858497220752,8.74872478972993,9.44808557496371,9.51380128203446,9.22588695388132,8.20843825172915,8.44185451293991,8.23844439597669,9.02079907041665,9.00152509018747,8.85409911792254
FKBP15,8.3869384112537,8.03606266207773,8.15311423427298,7.90856515722038,7.94682128906675,7.89687592907418,8.51053575840439,8.61630331806477,8.26249664863171,8.38562666216067,8.38783615511883,8.24667749190092
FKBP1A,10.0342433606687,9.40546295165749,9.63068970911305,10.6060928763001,10.7615152557816,10.579425296805,9.67356775300608,9.32916750455311,9.77878060438908,9.68860909193883,9.80152893996686,9.68235570330167
FKBP1A-SDCBP2,8.37838578498724,9.36319985929829,9.97875361745832,9.17644621485211,9.21574068075925,8.72254080307553,7.13269618765078,7.41365335707819,7.20845731041461,7.38667883416325,7.10909777759911,7.78526160980474
FKBP2,9.5356608741644,9.90714747350263,10.1028884238075,9.9324187960045,9.94654412975864,9.79364417683532,8.99698394254497,8.83098739249257,9.18785147370707,9.30799367371389,9.2614385677409,9.40827414862337
FKBP3,6.47906253019742,4.65036059309761,4.74995278581763,6.81168696737072,6.83131930263899,7.00502966554148,8.45121765710377,7.99766297354276,7.7950170875582,8.77270207054569,8.65577518357192,8.15892971362007
FKBP4,9.8936743523867,9.98040783832573,10.5982309914838,10.5102890441231,10.7030574579272,10.8115729216216,12.0821620075752,11.9377209202874,12.3829085999404,12.2604906770564,12.2686261150274,12.1585992539096
FKBP5,7.9137544438954,6.27833740916012,7.25314432417582,8.84303837154434,8.92399268152202,8.97859709225021,8.15983357229269,8.16558645097975,8.4527722168675,8.26677536055744,8.2963456245308,7.96550496208748
FKBP7,4.23618697737487,3.80889874689485,4.05665718537642,4.09692097715223,4.42218450271219,4.73189734345837,5.64419550439501,5.5684986105755,5.85721596650296,6.88654339043092,6.9425647066535,6.38306686232416
FKBP9,9.88172366700909,8.97451514971281,8.61594130587604,9.65668736961015,10.1201339336698,10.0055439920736,10.0425632211803,10.1151180754822,10.0793201393888,9.8926755243769,10.0466517258517,10.1092364946071
FKBPL,6.15912449206412,5.32736364934199,5.90954116251436,6.13025694006466,5.94512864205979,6.24800163943193,6.39625164218731,6.50470744715521,6.30401631127575,6.33029585596658,6.54992284098804,6.07027200899432
FKRP,5.67087533536293,5.43492603756521,6.00761215489192,5.89994558982534,6.14219060375557,5.63242077354642,5.62294289201558,5.11058531322917,5.60045921205786,5.85862773079999,5.3867807022233,5.59003589666582
FKSG29,5.06858574826839,3.44907100624436,4.12973869633794,5.03194424357965,4.58012313444973,4.54756621567997,3.76057871349753,4.62809079754264,3.32153571375807,4.0362716300327,4.33560059407177,3.97575069605278
FKTN,7.46614992459885,5.73602913493286,5.93666948499359,6.17525750031564,6.40948562583643,6.5656441001544,7.57028855081103,7.9576213590413,7.08325219569845,7.7318548124063,7.92343847024588,7.13998811329259
FLACC1,3.58481957829394,3.44634716405058,3.60922791717069,3.25665143150951,2.96189604276744,3.54382830411138,3.50630866191525,4.0681950593626,3.86848574499167,3.90084927324555,4.03238274591167,3.62529649253865
FLAD1,8.0033139321925,7.58513269969642,8.24234792288579,8.66616110514656,8.58021799775703,8.43815543972049,8.65802127140376,8.69920827491983,8.34280618714594,8.64489568025519,8.44731139895472,8.33289762640449
FLG,1.77250561972074,2.14531993702246,2.205344672459,1.99948979539056,2.28095296187354,2.64375345260149,1.76619542273091,2.3957003522955,2.31069896045438,2.63505255563944,2.66082121110356,2.29608400225878
FLJ12825,3.10419955633583,4.09489279921326,3.91702590087811,2.93670945765653,3.2602126697568,3.26140041124172,3.55936686460904,3.85859944341776,2.93284979117082,2.98161022409632,3.21981107790949,3.61689898117699
FLJ16779,3.64945400695002,3.93686218761712,4.27775298570232,4.20713095951864,3.98030070703791,4.02814031119829,4.36794072909267,4.28117354414886,4.34507716824855,4.49603734710939,3.59955136131175,3.78288018244895
FLJ30679,3.76141244835638,4.16292929498847,3.70553204761709,3.44156736575978,4.12537863595345,3.8628450280419,4.13366114714179,3.54451864193005,4.35430437776069,4.10101194978585,3.98885180453272,4.45797206292512
FLJ32255,6.31894529947338,5.4987276362651,5.79165278024487,6.54453793355954,6.8922727597416,6.7340296647473,6.02307241142926,6.62775524203069,5.82230707310235,6.00159697998788,5.9437711838556,6.27833227401853
FLJ37201,2.26986045198204,2.87343400060881,2.76530028299059,3.17700237598329,3.06684159286237,2.57612972353449,3.08025436516813,3.4293605421649,3.16335855072426,2.92365817463457,3.21769143950272,3.52948022643099
FLJ40288,4.70848512989436,4.77129422911536,5.02297557281905,4.38732613260997,4.32813079883181,4.39253067409094,4.64824464708313,4.52804167866436,4.90665867316392,4.15144385676041,4.36048476503009,4.19335097660042
FLJ42627,7.39822454127391,7.27000956876557,7.24286628192344,7.24061979022745,7.12148686690447,7.45762959503727,6.47259831745789,6.49662758785329,5.93812732730038,6.81775947878709,6.4858623715933,5.93500881545242
FLNA,8.93081761263731,9.60005428246117,10.1635431085638,10.1575184849543,9.71535773145216,9.66987381193422,10.0387548249523,10.5162581395912,9.7107910933658,10.0907253761505,9.91919212302625,9.96527460572123
FLNB,7.84176367720772,8.00988837160707,8.36087022660861,9.34246331500866,8.76942579021686,8.58648159548243,6.87412928089382,7.37433569841659,6.48832013946497,7.0749791287116,7.25579734291197,7.08892029431445
FLOT1,10.0133554327302,10.0834247911004,10.28311176881,9.730667857798,9.64592321873882,9.51792381942272,9.25033865762625,9.38439868997899,8.68534818254914,8.91514234177809,8.79185170142359,8.29762234097084
FLOT2,7.62747798351167,6.40427684192323,6.9616109260406,7.80379382985804,8.15863536028319,8.07933928155564,7.3331231915887,7.4424494528765,7.38648280321298,7.21502174151518,7.62998129867348,7.26696407644876
FLRT2,3.32036048128033,3.38737664517665,3.48695182002078,2.94611718209858,3.39326868804157,3.00938491405976,3.16630626842891,2.96828390229776,3.66587012269175,3.40540862283615,3.5236193080921,3.61221874476041
FLRT3,7.2802312842804,5.35596152027039,5.9927613060371,7.72198233142318,7.92651299756293,7.94707234878232,5.93314372037655,6.83772787726163,6.03649840305029,7.46246431807255,7.51531288614025,7.2975870049228
FLT1,3.07422843232218,3.58350740917927,2.67429350275629,2.41956734580868,2.98283182003438,3.17635290201117,3.22781784109407,3.38909490297243,2.78904897547522,3.41583959593989,3.28632950139109,2.8454428233662
FLT4,4.53886884213108,4.53693122497565,5.17840743267077,5.0859119006577,5.09661118984127,4.79194319541408,4.51063677564109,4.40425240797245,4.71823487120932,4.42564827773808,4.59116219199297,5.11318477479283
FLVCR1,7.52352518072668,6.04091322316008,5.96813506044574,7.06572408556665,7.31613821849979,7.54906793784524,8.02255798562633,7.95661122362698,7.99175612150324,8.02921748169966,8.06218970270846,7.39187510375119
FLVCR1-DT,5.85091268738084,5.48976471385026,5.04058480221269,5.89005056458612,5.75537132775028,6.11819639932568,5.24901876921616,5.55911998002944,5.43379523075098,5.26642682809515,5.17590766131086,5.43011184257465
FLVCR2,5.11627158400118,4.80932729268163,4.64887154290187,5.44788890660255,6.20311145427416,6.31314769567642,4.1441591861747,3.88736802961152,3.81318193015538,4.37197223435124,4.12984655848634,4.25329536251871
FLVCR2-AS1,2.82246357177373,2.43519341907144,2.55742063910538,2.35694144242979,2.15989433434866,2.40370270968671,2.62797233652742,2.67434989055316,2.49325749389077,2.10762063261581,1.64909191067744,2.52813479502392
FLYWCH2,7.03316398590967,7.04253967418695,7.30116744072996,7.10780082839889,7.25755513952689,7.21939358960038,7.50394275814167,7.74819219516008,7.63194474213518,7.53381101835909,7.43134796519351,7.71294704739185
FMN1,6.99434659057715,5.0250690045724,5.49744477407228,7.45862915615367,7.11458833049468,7.24528821834141,6.76062688571705,7.11806483775977,6.55506121383012,6.89985582630346,7.1628610067164,6.57545019750795
FMN2,1.73860583160124,1.83553446452592,1.77934270078509,1.70886201309345,2.32080800073051,1.80148453176799,2.09786418622533,1.87335214449651,2.43115018008829,2.15033415645979,2.29367507474093,1.88459992340151
FMNL2,3.97572890042283,3.83036496607229,4.29272789175573,4.17393822099433,5.17415842578976,5.21953601449281,5.782118961954,5.729445457977,5.93414064424848,6.6780369391875,6.43898793967038,6.11154427781354
FMNL3,5.18851866540443,5.23687292559665,5.34520904359487,4.58849398714033,5.24183073366421,5.43196255596756,6.166971986732,6.25069478098163,5.83180360809835,5.98939375929652,6.06442289809367,5.84325445256903
FMO4,2.3818523686499,2.52433774150768,2.61966961034537,2.58303630456977,2.44979329220608,2.76275546350113,2.97465283439466,3.92831094145212,3.13512171676943,3.12516975737024,3.31956358613713,3.18590569643096
FMO5,5.14228306361359,3.7636228167986,3.27006979767784,5.17093741090313,6.01558707972759,5.79004300907487,5.86678685115202,5.91604941619064,5.70865546065733,6.3774258103155,6.18233576070249,5.05424125609144
FMO6P,2.91216959050721,3.54929254819283,3.44558955741647,3.23976902828714,3.05842988456734,3.07878087627371,2.97504340777822,2.72952171039984,3.0793125563043,2.6556396987458,3.55989014050407,3.65381670020261
FMOD,5.09775147638653,5.11353801762254,5.60302930647774,5.57467421497609,5.43352886365694,5.13675548798396,6.36584013411827,6.24299011902423,6.100810013175,6.1135252936794,5.97363226292327,6.26677036313883
FN3KRP,7.4172987839044,6.80890794200041,7.10957042374738,6.89914733081886,6.9192129346426,6.96126428888041,7.46991283227007,7.13956173326509,7.87757560405671,7.3069147741517,7.45138990202403,7.22941065823656
FNBP1,4.7569307123361,4.41751850200681,4.97143682224434,4.2890358469236,4.90358921247135,4.80024281387069,4.53965519747466,4.20343469793939,3.79660455625161,4.13164189644226,3.90194503449206,4.17413069708536
FNDC1,2.73758338836227,2.83533394583073,3.48516171537381,3.23229363907286,3.60178320501941,3.22724959637504,3.43155760351211,3.04217503743278,3.00467823261576,3.719706571327,3.52764530488393,3.36328743705405
FNDC1-AS1,4.82138101250404,5.41122843987131,4.88642089640544,4.96811641844102,4.76248300509615,4.43214889689474,4.92827152303203,4.76098906264249,5.03032432063227,4.27743861589984,4.5827814666119,4.99239091111101
FNDC11,4.31645195270277,4.90532404236279,4.50215351448839,5.23532555834012,4.7873935282144,4.73665506975891,4.552306753693,3.84996764074708,4.8220255381268,4.38525843125686,4.18711802891889,4.5350569373547
FNDC3A,8.97345300981979,8.65041087779189,9.25134616036173,8.07291152857001,8.30044392294259,8.22375037698229,8.57173052503483,8.9046131423268,8.44338326236806,9.012558514341,9.2827120195024,8.49300956228362
FNDC3B,11.4540471885268,11.2247741413747,11.0457304055197,10.8706058079157,10.8096517529588,10.7598684652034,9.88422990415948,10.0662250909233,9.8499421993283,9.90529344784185,10.1254825241067,9.82623623979007
FNDC8,2.79807071357441,3.03797446307362,3.70644321806249,2.85872383863303,3.37110215940977,3.91692663133935,3.40794301313524,3.41956598068772,3.26231324047908,3.42262743904719,3.19375351633492,3.34150034692596
FNIP2,7.33200119532832,7.19669152915773,7.76224332900522,7.4734688007162,7.78369982506528,7.68928948849996,6.43174293467285,6.63960593209596,6.64243962555669,6.92928992320883,6.94360924087431,6.36232549173948
FNTA,6.94529276315374,6.07120586897111,7.12232459068829,6.35399452764094,5.70572850373022,6.36083621589309,7.74087282427846,7.6442562004033,7.52453631827958,7.69740378181952,7.6984662364156,7.3605749917192
FNTB,7.37606131074823,6.39425908592658,6.58666658462788,8.37330312821047,8.33364835593093,8.3324628517297,8.34973320469796,8.367464404943,8.22292965397257,9.11901531620358,8.78105330039814,8.90841511309971
FOLR1,5.71563709694195,4.86082383655894,4.57733644417062,4.70195642580694,5.33086694976894,5.22312707300708,4.67954519969274,4.41365721609965,4.25431462371383,4.49521626846563,4.24037876431786,4.50036342679524
FOLR2,5.75243976242691,5.89073946220018,5.5291493362033,5.29198485361364,5.65550767456591,5.73311203814754,5.78170268300888,5.13744407368766,5.23074685828219,5.04911258347447,5.00331340563891,5.69346021403147
FOS,8.50897352728792,7.96197267724621,7.80455885928681,9.05805500585847,9.38174218330896,9.0183565605493,7.60824150709386,8.03879933625616,7.43307912453185,7.29976305567023,8.13895942893457,7.48605897495266
FOSB,6.27924587426967,5.56338735180417,5.79851932637781,6.44356271319975,7.12937476096505,6.93691811174374,5.45903979769272,6.20720127683884,5.63876399183976,5.7648432680246,6.2774493219462,5.80355284073157
FOSL1,8.26237389582792,9.72414476079219,9.81500866638871,9.97047014784395,9.55950781580745,9.54833506017554,8.55481116093595,8.44560122104083,8.80261789968796,9.34147959916404,9.46731383410242,9.63377682526732
FOSL2-AS1,3.59906228145819,3.93397447246144,4.30189393205046,4.00789041205926,3.53765235775907,3.68059804710835,3.5885636067176,3.84561934853869,3.4604345924111,3.91151185700027,3.31074456680452,3.25975633981132
FOXA1,10.0135965536503,9.64845813438518,9.37578354386653,10.0491341965799,10.0519964158473,9.62216868963257,7.15120538876673,7.34113196751226,7.4759183640558,7.59744131888357,7.47504296497457,7.04543433871749
FOXA2,6.18767304995984,6.75000882067673,6.68577317369817,5.76311737001459,6.76607289249829,6.71033631545171,9.26625944682652,9.22116649973755,9.23446537009395,9.02084517155385,8.950065683044,8.91445397342245
FOXA3,5.62803247017266,6.13547698573655,5.7041973270078,5.76288009435492,6.23030193026805,6.26538804743585,6.49289580092672,6.67717966997842,6.25022898483107,6.8515348496883,6.66294361081537,6.28754790845098
FOXC1,6.70394028125055,6.3210477279953,7.08759963940392,6.99226188868953,7.09564282256274,6.55458781749,6.28866165195247,6.29267422802792,5.94052009113872,6.20618326537422,6.16470707747169,6.13175631077937
FOXD1,5.05936663787069,5.65272443906684,5.16638836411863,4.98369002259236,5.2355463827638,4.70589257729978,6.29465433552236,6.45182137306049,6.42320889408362,6.86876574789619,6.91219805388388,6.59214831862873
FOXD4L1,5.02227217494808,5.3432625670516,5.70024808774502,5.86769674465165,5.61257782572697,5.25572899355945,5.67469508236296,5.00798135034685,5.32176797025167,5.46516469854368,5.75607525744047,5.90401823779787
FOXF1,7.74197657685888,8.55448014221318,8.08898097712665,7.95768009764564,8.06804170191883,7.84756768910639,7.69140111042194,7.32525769370445,7.88290014581126,7.67331781028559,7.78788908421202,8.10879057220569
FOXI1,5.88783434141579,5.94068993213755,5.75326562813701,5.72004934489656,5.67553850170564,5.76465863442752,5.56094674502097,5.31503708089793,5.58281167856115,5.19490836443186,5.08572363898737,5.92428118878617
FOXJ1,5.80485330394212,6.32902598977152,6.23360550454229,6.55131358412904,6.71134739309146,6.40838430523552,5.87356371618105,5.91957765604911,5.66632197611095,6.05073354269115,5.93716693334952,5.99884799093081
FOXJ2,6.10474607592086,5.70441044024556,6.56862221416871,5.95596768291888,6.52591564130163,6.54123537546435,7.02666311943569,7.34729822198535,6.69573759281939,7.33303826531931,7.2579082293043,6.7578695659488
FOXJ3,10.4939719783475,10.2886620289056,10.6511858123921,10.5055707670773,10.52924591334,10.4063206911957,10.0110284343315,10.0025644156845,10.001941712576,10.1667335595621,10.2772250193585,10.0845444114319
FOXK1,8.83027233407815,9.27286459019731,9.27445639482814,8.39550207249973,8.49565525596677,8.49622103727469,8.91834935276492,8.80581469655933,8.6388516331126,8.25333481178882,8.29125915988692,8.41840885119185
FOXL2NB,5.6317150862507,5.5386971102821,5.8215603028876,5.24772756456887,5.5104798231089,5.25331104161953,5.09899413128683,5.11660623388715,5.34940154288833,5.78600306014862,5.3887965845279,5.78707068971174
FOXM1,8.74440111923731,6.89706146115494,6.71834221586654,8.87859628916428,8.71829422935016,8.90336764585322,11.9405972874809,11.8193548591486,11.9599133188919,11.6015133165883,11.4861593323578,11.490537385383
FOXN3,4.65466822018686,3.69113447973435,4.46338662268733,3.75940580897019,4.31499691965407,4.69489580033464,5.60032799923587,6.10496850296829,5.79060327796249,5.41724692320265,5.32853980721829,4.85200678231347
FOXN3-AS1,4.42770663429815,3.79862996181772,4.12209007485326,4.67204244835565,4.62833940100339,5.24146381872375,4.8223774604121,5.28089615307543,4.5940049770144,4.68135966997787,4.3001205311395,4.57537749255805
FOXN3-AS2,2.28002288878962,3.09969332100977,2.51025182695326,2.46121186963235,2.40760914526085,2.66919494458481,2.05787557394981,2.21969297562041,2.84512561136408,2.32452587029998,2.30566655670281,2.77984528944965
FOXO1,6.49419670614349,6.54805386381494,6.81013333908097,7.33480176040893,7.11603352018268,7.06629566283183,6.69206225987703,7.03941708218208,6.60971416067815,7.05651730225409,7.18600806362087,7.08050850629552
FOXO3B,6.35050962311192,5.3014341011869,6.11942770690328,6.40154350492412,6.35898173309491,6.0305043212726,6.85295474211236,7.0295672289139,7.01533484713709,7.09142916370316,7.11359719986907,6.732872665603
FOXO4,6.38928238620289,5.94063906743452,6.050898747472,6.42473273607888,6.46699159578763,6.42392203525788,6.03813834552686,5.22953938764569,5.94612351681469,5.91392200905109,5.97887342644068,5.55520720547332
FOXO6,6.34578638323194,6.61191581396011,6.75607718073673,6.11468544029464,6.33636166820902,6.06859847314749,6.29834949860705,6.58230568018161,6.148027562746,6.22000914847478,6.66209130718194,6.39166728411709
FOXP1,9.59362445498874,9.79407115650147,9.68242862133031,9.45183392383295,9.71993606452039,9.60006697667666,8.54143321137123,8.40976971317438,8.47472026483777,8.35953771468394,8.33000146408786,8.22725648659425
FOXP2,6.0469282789934,6.98297095372794,7.83498377969728,4.59866374177517,4.50421032144783,4.82208463096189,6.75076912965827,7.09691735323463,6.96175729701046,7.55677718010104,7.20438948894139,6.97730398809541
FOXRED1,6.42458879005547,5.66007024759661,5.56286394176689,6.28619216828087,6.17410004554732,6.03462215185597,7.78784505344632,7.54352048865241,7.60236133245497,7.02301530776227,7.13637011721951,6.68086836820489
FOXRED2,5.5979256893572,4.95766520788906,5.57457288641489,6.48629730430665,6.41636260752152,6.51882862315901,6.54555810717753,6.64179684991735,6.57410357236453,6.34424241550938,6.57630359177342,5.70145734509165
FPGS,9.00058043808268,8.58621216232265,8.77920040697171,9.59750643866589,9.34483887467861,9.32991457926181,9.47714763354648,9.24239534651637,9.26380485892841,8.93999934545668,9.18344228200267,9.60169621513206
FPGT,6.7302369615311,5.04931950191851,5.50817618522263,5.98578692916791,6.42518225961714,6.72398414667517,6.35468471787492,6.47396887277836,6.64272282770394,6.8773998266585,6.68177562215746,6.48524617770465
FPGT-TNNI3K,6.52188715378189,6.14550988059031,5.95874180715414,6.10282988126905,6.34750261416038,6.49861667976005,6.59585702236474,6.35619310499403,6.25739741197646,6.79245620138824,6.62603828754534,6.40768116155571
FPR3,3.70585400765771,3.34261816023996,3.58602951972045,3.18235252605347,3.20195305601561,3.86744111455737,3.67712633619419,3.1252202719483,2.46617412722246,3.61628723880484,3.87352853541796,3.55099670539342
FRA10AC1,7.88524477349375,7.01524863291438,7.41648783602828,7.27210910609089,7.35176643185336,7.04561300778123,7.89662518947022,8.25518541905743,7.63653859489765,7.96854062823243,8.03310696027149,7.71806270458828
FRAS1,6.96015785844894,6.70355504635183,7.05093567945693,7.50107678054899,7.51761668880841,7.52822854782961,6.24544863308305,6.35742008931512,6.30105533875138,6.17799556916386,6.38948842186955,6.33708106107381
FREM2,6.81594733551441,5.50032970337912,5.47785202255538,6.63062661952729,6.74021303759165,6.41979495823389,4.72123939690076,4.1920919754692,4.28878496394967,3.97963879697252,4.35095232170995,4.59374664711069
FRG1,8.26582380544514,6.7958976381705,7.53709148502584,8.38535082152289,8.29967279747614,8.50002982945597,8.44092554559018,8.79349330212541,8.23361876177403,8.82829612509567,8.81932865436514,8.64900008528352
